DateTime,PowerConsumption,Temperature,Humidity
2021-01-01 00:00:00,220.44318199321373,28.038679629642196,62.79540410492198
2021-01-01 01:00:00,113.21796025266536,17.57197188308413,83.57401037998946
2021-01-01 02:00:00,184.91064262426437,13.861911052631985,74.20236898296989
2021-01-01 03:00:00,259.0257488395672,32.28202502461436,39.52864148818975
2021-01-01 04:00:00,68.16361164962106,14.853156130795053,55.22716328930963
2021-01-01 05:00:00,230.45995426243817,34.089435481219574,74.61013979700914
2021-01-01 06:00:00,144.12050327881968,15.686844511064407,73.92911407669581
2021-01-01 07:00:00,139.34076605566386,18.18049602785318,52.26179846356449
2021-01-01 08:00:00,161.62016623233797,12.633698149425907,88.25621354985324
2021-01-01 09:00:00,70.27891546828465,31.140845340852774,52.84382940809702
2021-01-01 10:00:00,98.97337591384088,26.768314362199078,73.65839994003404
2021-01-01 11:00:00,52.610757766727325,25.6190154525631,39.11796941518118
2021-01-01 12:00:00,248.66605561660913,13.883469410514607,81.25341637747158
2021-01-01 13:00:00,109.22193508815165,19.651784150894123,47.57265946525804
2021-01-01 14:00:00,222.9524452959317,14.078106464398306,57.187525057418995
2021-01-01 15:00:00,231.08502952132667,21.381726112805342,42.85376549565347
2021-01-01 16:00:00,246.69414769804305,20.450596022710783,56.77349547113198
2021-01-01 17:00:00,112.86206048268151,21.946932686315353,76.30010286648661
2021-01-01 18:00:00,108.81577743412687,20.968869443620665,56.58568942124009
2021-01-01 19:00:00,151.93872323796066,24.07252811080375,41.53628682357334
2021-01-01 20:00:00,61.73117912199329,34.95461955127028,89.6739716444498
2021-01-01 21:00:00,133.99238992872773,26.84000843978105,72.8906422787369
2021-01-01 22:00:00,87.890943652149,13.154836250820406,80.64320127687249
2021-01-01 23:00:00,229.12654714555492,8.043214551865962,57.14689172566463
2021-01-02 00:00:00,247.8890157005815,24.415786260125216,82.62963612819614
2021-01-02 01:00:00,267.69410722923936,11.229391141276988,38.07406734515337
2021-01-02 02:00:00,271.35348126895167,30.41522401548158,39.35894861332761
2021-01-02 03:00:00,97.4189982574673,32.763569799090135,33.36180325422908
2021-01-02 04:00:00,298.59856341972545,16.56661847781607,63.97805260056007
2021-01-02 05:00:00,116.35650385094645,20.48905191639909,38.30136170844001
2021-01-02 06:00:00,131.2663097546983,16.964317726283777,51.774570470893835
2021-01-02 07:00:00,168.10170661850688,29.491786694042457,64.37447401476322
2021-01-02 08:00:00,215.25540453279487,26.797902377792344,42.37120507257532
2021-01-02 09:00:00,222.88767207387596,5.91232089709039,69.82909469383047
2021-01-02 10:00:00,88.24222598547209,11.20585311895022,63.5054313742361
2021-01-02 11:00:00,149.25341743779228,18.537635154510106,77.74005325628707
2021-01-02 12:00:00,30.126304676999943,20.59479208358873,42.40562673875491
2021-01-02 13:00:00,42.8153169872092,20.47311367029517,83.00893134531827
2021-01-02 14:00:00,120.640278986792,32.85995006139263,38.71970832784054
2021-01-02 15:00:00,46.899051001255586,27.59530240834348,50.83624822378715
2021-01-02 16:00:00,32.5696212231872,7.8114063432838705,66.49416734151768
2021-01-02 17:00:00,123.99195823654105,22.68570416089115,87.20902222439764
2021-01-02 18:00:00,278.82984826487115,20.70600279778622,46.618157082764085
2021-01-02 19:00:00,295.2321764356181,9.977923649605778,69.05251181704006
2021-01-02 20:00:00,54.49371766475804,22.858370875849246,33.14518446147432
2021-01-02 21:00:00,221.12812149919304,32.33366287772148,34.233898526626774
2021-01-02 22:00:00,229.8838971523741,21.268910753539526,32.74849842055581
2021-01-02 23:00:00,139.70861038263328,17.079377266422753,40.81638016881854
2021-01-03 00:00:00,277.4040436882045,28.21286915750915,82.81743120955826
2021-01-03 01:00:00,96.16747808502554,27.50399494469864,44.033268454850344
2021-01-03 02:00:00,103.78570552443708,22.871982946030403,58.403631087461626
2021-01-03 03:00:00,66.17116622957907,16.776333207269385,73.17497954776664
2021-01-03 04:00:00,19.7187649734931,23.663772522358116,77.3360409619304
2021-01-03 05:00:00,43.868072389860465,23.10559715186062,58.157580238512615
2021-01-03 06:00:00,107.65994554856574,33.57630700191979,31.31079979543441
2021-01-03 07:00:00,94.68372956495378,26.707189039579113,71.5495176158251
2021-01-03 08:00:00,275.09061495108415,20.792540527441034,71.66566357699016
2021-01-03 09:00:00,96.5656690918377,21.02145331026116,30.35847500639276
2021-01-03 10:00:00,196.28621427916514,17.947175857289245,36.976977265627966
2021-01-03 11:00:00,176.33057504467843,32.81274115507439,85.92669172153524
2021-01-03 12:00:00,167.77566070605093,16.16982714678384,60.27683975597172
2021-01-03 13:00:00,65.6994732097847,9.977552655099355,77.20767862834087
2021-01-03 14:00:00,198.88028005690234,26.567813719502542,32.46699415271509
2021-01-03 15:00:00,50.08761489872732,9.496374646375916,56.311464576869284
2021-01-03 16:00:00,185.82280270017202,20.5947085691065,81.4301993191655
2021-01-03 17:00:00,280.0871804837939,29.57209894078882,50.58758569476301
2021-01-03 18:00:00,224.83130529839733,6.643213587408408,57.627304404772005
2021-01-03 19:00:00,22.62213437849315,8.114992337190664,87.84099867088734
2021-01-03 20:00:00,204.585779921759,21.310144653513984,63.69054209992895
2021-01-03 21:00:00,146.38866757633758,15.641511790972256,48.08791407880989
2021-01-03 22:00:00,97.9298207431323,24.042958523299372,59.18214021108814
2021-01-03 23:00:00,200.4370851861019,25.426417946428604,78.66334246135467
2021-01-04 00:00:00,298.4092011687475,19.102224613276135,81.46565145259387
2021-01-04 01:00:00,44.444145478463,18.166483896528533,84.3706353491806
2021-01-04 02:00:00,287.3885798413389,12.673625063999127,73.84415528778578
2021-01-04 03:00:00,239.54488498506993,15.565417725577493,31.960676282001362
2021-01-04 04:00:00,194.45668466506092,28.06986863661229,47.36917771265494
2021-01-04 05:00:00,183.8570121750025,17.51797949889785,38.60138102351585
2021-01-04 06:00:00,193.58546086437494,22.554634913570847,36.39395656440942
2021-01-04 07:00:00,179.08921572184803,18.357878603521048,31.287270180625143
2021-01-04 08:00:00,21.761664370776444,33.342075681779036,36.11876834696152
2021-01-04 09:00:00,265.6834814671841,30.858691244089552,48.68066397472548
2021-01-04 10:00:00,123.27636463695713,14.106015395497334,84.7669666552646
2021-01-04 11:00:00,93.82432065280517,17.380209178481145,80.00575188575303
2021-01-04 12:00:00,71.7192277866311,13.403009965850046,75.90855309537022
2021-01-04 13:00:00,220.11936328375276,8.103383639753117,74.33891271617877
2021-01-04 14:00:00,224.8582611489941,33.98250427963279,64.64436071271288
2021-01-04 15:00:00,127.85209269269389,31.56167236809558,64.65592024833221
2021-01-04 16:00:00,298.0566214122359,28.220871725713533,45.937472603307654
2021-01-04 17:00:00,214.70312826875997,22.404595065990314,78.48704682843817
2021-01-04 18:00:00,257.65206952865174,12.811608665277339,76.20288247089277
2021-01-04 19:00:00,119.65174828196673,30.04088265308272,59.17689112337155
2021-01-04 20:00:00,253.90470931144176,13.80330510477789,78.91096988378654
2021-01-04 21:00:00,200.76069470788218,23.21480843956892,40.24603600044833
2021-01-04 22:00:00,118.36009162922917,17.52828948186876,42.78085987382029
2021-01-04 23:00:00,58.26016951746337,20.75109962020278,49.71091277911164
2021-01-05 00:00:00,221.3347783608612,14.117173625682018,61.43237936285084
2021-01-05 01:00:00,55.324331507112824,19.13605847674231,75.5873704471111
2021-01-05 02:00:00,128.25954741957986,33.50679778790567,47.78990091429436
2021-01-05 03:00:00,136.71351935752978,11.900820492703852,53.901360854808445
2021-01-05 04:00:00,138.32535612873883,15.48072459405369,49.71979227735717
2021-01-05 05:00:00,263.6249544236477,6.784552904107921,60.69186065625303
2021-01-05 06:00:00,127.4063375803346,10.075719365183872,78.90813966788771
2021-01-05 07:00:00,183.93191977107165,20.31686440694002,43.05110002419959
2021-01-05 08:00:00,270.6679339424056,12.18209976922643,33.93474972249714
2021-01-05 09:00:00,286.3962314103611,24.184106136274856,83.04764978689212
2021-01-05 10:00:00,78.84034392869106,16.424332523444022,54.113122996358925
2021-01-05 11:00:00,50.99452719254943,21.33390022409805,45.54185166347195
2021-01-05 12:00:00,43.73459009377999,21.525102271916982,84.21135195804776
2021-01-05 13:00:00,147.27749685007296,7.770632344848788,46.476432916987
2021-01-05 14:00:00,185.4778011756732,20.883041806578028,42.24859645300693
2021-01-05 15:00:00,66.27817242315733,14.008588414038357,42.33814877348663
2021-01-05 16:00:00,124.1610679879739,11.869952255387876,66.17979266661541
2021-01-05 17:00:00,283.8212706590635,22.539916828301692,68.0834473411685
2021-01-05 18:00:00,65.49814703019906,31.111369889114588,51.62173742438569
